Station,Distance,Farm,TFS,ASV,abund
1,2000m,Int,150.4645556,ASV_465,0
1,2000m,Int,14.72177286,ASV_465,13
1,2000m,Int,24.06425502,ASV_465,0
1,Control,Ext,34.18296926,ASV_465,0
1,Control,Ext,47.06490212,ASV_465,7
1,Control,Ext,42.85950948,ASV_465,0
1,Control,Int,26.63237405,ASV_465,NA
1,Control,Int,41.86824004,ASV_465,0
1,Control,Int,47.80487134,ASV_465,9
2,Control,Ext,127.7311348,ASV_465,0
2,Control,Ext,45.26470299,ASV_465,10
2,Control,Ext,34.45063898,ASV_465,17
2,Control,Int,16.67861809,ASV_465,6
2,Control,Int,46.69922388,ASV_465,16
2,Control,Int,47.80487134,ASV_465,25
3,Control,Ext,24.25269015,ASV_465,2
3,Control,Ext,203.9607443,ASV_465,2
3,Control,Ext,16.67861809,ASV_465,0
3,Control,Int,55.44145201,ASV_465,NA
3,Control,Int,110.1372753,ASV_465,NA
3,Control,Int,79.99207324,ASV_465,NA
1,0m,Ext,466.252599,ASV_466,0
1,0m,Ext,571.0789951,ASV_466,0
1,0m,Ext,185.7362293,ASV_466,0
1,0m,Int,110.1372753,ASV_466,0
1,0m,Int,278.641928,ASV_466,0
1,0m,Int,289.7236522,ASV_466,0
2,0m,Ext,202.3760388,ASV_466,0
2,0m,Ext,174.5004892,ASV_466,0
2,0m,Ext,402.0303347,ASV_466,0
2,0m,Int,500.1597489,ASV_466,0
2,0m,Int,632.0241119,ASV_466,NA
2,0m,Int,496.2736783,ASV_466,0
3,0m,Ext,441.4777159,ASV_466,0
3,0m,Ext,704.9504701,ASV_466,0
3,0m,Ext,180.0307276,ASV_466,NA
3,0m,Int,466.252599,ASV_466,0
3,0m,Int,110.1372753,ASV_466,0
3,0m,Int,357.640233,ASV_466,0
1,50m,Ext,427.9162698,ASV_466,33
1,50m,Ext,438.0475846,ASV_466,22
1,50m,Ext,398.9066961,ASV_466,20
1,50m,Int,276.4769752,ASV_466,18
1,50m,Int,247.8757333,ASV_466,0
1,50m,Int,411.548776,ASV_466,NA
1,100m,Ext,134.8991612,ASV_466,0
1,100m,Ext,103.4747421,ASV_466,19
1,100m,Ext,143.5850504,ASV_466,17
1,100m,Int,154.0269435,ASV_466,47
1,100m,Int,194.6352989,ASV_466,15
1,100m,Int,40.26680955,ASV_466,27
1,250m,Ext,121.8910417,ASV_466,0
1,250m,Ext,134.8991612,ASV_466,0
1,250m,Ext,101.0815428,ASV_466,19
1,250m,Int,139.1743613,ASV_466,0
1,250m,Int,162.6706403,ASV_466,15
1,250m,Int,207.1674794,ASV_466,0
1,500m,Ext,91.33440445,ASV_466,0
1,500m,Ext,354.8614903,ASV_466,0
1,500m,Ext,82.52716775,ASV_466,0
1,500m,Int,170.464582,ASV_466,0
1,500m,Int,276.4769752,ASV_466,0
1,500m,Int,194.6352989,ASV_466,0
1,1000m,Ext,34.18296926,ASV_466,0
1,1000m,Ext,42.85950948,ASV_466,0
1,1000m,Ext,213.7329942,ASV_466,0
1,1000m,Int,103.4747421,ASV_466,0
1,1000m,Int,133.8510407,ASV_466,0
1,2000m,Ext,32.1151392,ASV_466,0
1,2000m,Ext,36.95598261,ASV_466,0
1,2000m,Ext,41.86824004,ASV_466,0
1,2000m,Int,150.4645556,ASV_466,0
1,2000m,Int,14.72177286,ASV_466,0
1,2000m,Int,24.06425502,ASV_466,0
1,Control,Ext,34.18296926,ASV_466,0
1,Control,Ext,47.06490212,ASV_466,0
1,Control,Ext,42.85950948,ASV_466,0
1,Control,Int,26.63237405,ASV_466,NA
1,Control,Int,41.86824004,ASV_466,0
1,Control,Int,47.80487134,ASV_466,0
2,Control,Ext,127.7311348,ASV_466,0
2,Control,Ext,45.26470299,ASV_466,0
2,Control,Ext,34.45063898,ASV_466,0
2,Control,Int,16.67861809,ASV_466,0
2,Control,Int,46.69922388,ASV_466,0
2,Control,Int,47.80487134,ASV_466,0
3,Control,Ext,24.25269015,ASV_466,0
3,Control,Ext,203.9607443,ASV_466,0
3,Control,Ext,16.67861809,ASV_466,0
3,Control,Int,55.44145201,ASV_466,NA
3,Control,Int,110.1372753,ASV_466,NA
3,Control,Int,79.99207324,ASV_466,NA
1,0m,Ext,466.252599,ASV_467,0
1,0m,Ext,571.0789951,ASV_467,0
1,0m,Ext,185.7362293,ASV_467,0
1,0m,Int,110.1372753,ASV_467,0
1,0m,Int,278.641928,ASV_467,0
1,0m,Int,289.7236522,ASV_467,0
2,0m,Ext,202.3760388,ASV_467,0
2,0m,Ext,174.5004892,ASV_467,0
2,0m,Ext,402.0303347,ASV_467,0
2,0m,Int,500.1597489,ASV_467,0
2,0m,Int,632.0241119,ASV_467,NA
2,0m,Int,496.2736783,ASV_467,0
3,0m,Ext,441.4777159,ASV_467,0
3,0m,Ext,704.9504701,ASV_467,0
3,0m,Ext,180.0307276,ASV_467,NA
3,0m,Int,466.252599,ASV_467,0
3,0m,Int,110.1372753,ASV_467,0
3,0m,Int,357.640233,ASV_467,0
1,50m,Ext,427.9162698,ASV_467,12
1,50m,Ext,438.0475846,ASV_467,4
1,50m,Ext,398.9066961,ASV_467,14
1,50m,Int,276.4769752,ASV_467,23
1,50m,Int,247.8757333,ASV_467,0
1,50m,Int,411.548776,ASV_467,NA
1,100m,Ext,134.8991612,ASV_467,12
1,100m,Ext,103.4747421,ASV_467,19
1,100m,Ext,143.5850504,ASV_467,3
1,100m,Int,154.0269435,ASV_467,9
1,100m,Int,194.6352989,ASV_467,13
1,100m,Int,40.26680955,ASV_467,12
1,250m,Ext,121.8910417,ASV_467,0
1,250m,Ext,134.8991612,ASV_467,5
1,250m,Ext,101.0815428,ASV_467,1
1,250m,Int,139.1743613,ASV_467,10
1,250m,Int,162.6706403,ASV_467,11
1,250m,Int,207.1674794,ASV_467,8
1,500m,Ext,91.33440445,ASV_467,3
1,500m,Ext,354.8614903,ASV_467,5
1,500m,Ext,82.52716775,ASV_467,1
1,500m,Int,170.464582,ASV_467,17
1,500m,Int,276.4769752,ASV_467,9
1,500m,Int,194.6352989,ASV_467,3
1,1000m,Ext,34.18296926,ASV_467,0
1,1000m,Ext,42.85950948,ASV_467,0
1,1000m,Ext,213.7329942,ASV_467,0
1,1000m,Int,103.4747421,ASV_467,6
1,1000m,Int,133.8510407,ASV_467,6
1,2000m,Ext,32.1151392,ASV_467,0
1,2000m,Ext,36.95598261,ASV_467,0
1,2000m,Ext,41.86824004,ASV_467,0
1,2000m,Int,150.4645556,ASV_467,0
1,2000m,Int,14.72177286,ASV_467,0
1,2000m,Int,24.06425502,ASV_467,4
1,Control,Ext,34.18296926,ASV_467,4
1,Control,Ext,47.06490212,ASV_467,4
1,Control,Ext,42.85950948,ASV_467,4
1,Control,Int,26.63237405,ASV_467,NA
1,Control,Int,41.86824004,ASV_467,0
1,Control,Int,47.80487134,ASV_467,7
2,Control,Ext,127.7311348,ASV_467,5
2,Control,Ext,45.26470299,ASV_467,0
2,Control,Ext,34.45063898,ASV_467,0
2,Control,Int,16.67861809,ASV_467,0
2,Control,Int,46.69922388,ASV_467,4
2,Control,Int,47.80487134,ASV_467,7
3,Control,Ext,24.25269015,ASV_467,0
3,Control,Ext,203.9607443,ASV_467,0
3,Control,Ext,16.67861809,ASV_467,0
3,Control,Int,55.44145201,ASV_467,NA
3,Control,Int,110.1372753,ASV_467,NA
3,Control,Int,79.99207324,ASV_467,NA
1,0m,Ext,466.252599,ASV_468,0
1,0m,Ext,571.0789951,ASV_468,0
1,0m,Ext,185.7362293,ASV_468,0
1,0m,Int,110.1372753,ASV_468,0
1,0m,Int,278.641928,ASV_468,0
1,0m,Int,289.7236522,ASV_468,0
2,0m,Ext,202.3760388,ASV_468,0
2,0m,Ext,174.5004892,ASV_468,0
2,0m,Ext,402.0303347,ASV_468,0
2,0m,Int,500.1597489,ASV_468,0
2,0m,Int,632.0241119,ASV_468,NA
2,0m,Int,496.2736783,ASV_468,0
3,0m,Ext,441.4777159,ASV_468,0
3,0m,Ext,704.9504701,ASV_468,0
3,0m,Ext,180.0307276,ASV_468,NA
3,0m,Int,466.252599,ASV_468,0
3,0m,Int,110.1372753,ASV_468,0
3,0m,Int,357.640233,ASV_468,0
1,50m,Ext,427.9162698,ASV_468,0
1,50m,Ext,438.0475846,ASV_468,1
1,50m,Ext,398.9066961,ASV_468,0
1,50m,Int,276.4769752,ASV_468,0
1,50m,Int,247.8757333,ASV_468,5
1,50m,Int,411.548776,ASV_468,NA
1,100m,Ext,134.8991612,ASV_468,8
1,100m,Ext,103.4747421,ASV_468,8
1,100m,Ext,143.5850504,ASV_468,15
1,100m,Int,154.0269435,ASV_468,7
1,100m,Int,194.6352989,ASV_468,7
1,100m,Int,40.26680955,ASV_468,7
1,250m,Ext,121.8910417,ASV_468,5
1,250m,Ext,134.8991612,ASV_468,8
1,250m,Ext,101.0815428,ASV_468,6
1,250m,Int,139.1743613,ASV_468,16
1,250m,Int,162.6706403,ASV_468,7
1,250m,Int,207.1674794,ASV_468,0
1,500m,Ext,91.33440445,ASV_468,4
1,500m,Ext,354.8614903,ASV_468,6
1,500m,Ext,82.52716775,ASV_468,10
1,500m,Int,170.464582,ASV_468,4
1,500m,Int,276.4769752,ASV_468,8
1,500m,Int,194.6352989,ASV_468,4
1,1000m,Ext,34.18296926,ASV_468,0
1,1000m,Ext,42.85950948,ASV_468,9
1,1000m,Ext,213.7329942,ASV_468,6
1,1000m,Int,103.4747421,ASV_468,7
1,1000m,Int,133.8510407,ASV_468,8
1,2000m,Ext,32.1151392,ASV_468,7
1,2000m,Ext,36.95598261,ASV_468,0
1,2000m,Ext,41.86824004,ASV_468,6
1,2000m,Int,150.4645556,ASV_468,0
1,2000m,Int,14.72177286,ASV_468,10
1,2000m,Int,24.06425502,ASV_468,6
1,Control,Ext,34.18296926,ASV_468,0
1,Control,Ext,47.06490212,ASV_468,0
1,Control,Ext,42.85950948,ASV_468,0
1,Control,Int,26.63237405,ASV_468,NA
1,Control,Int,41.86824004,ASV_468,10
1,Control,Int,47.80487134,ASV_468,11
2,Control,Ext,127.7311348,ASV_468,0
2,Control,Ext,45.26470299,ASV_468,0
2,Control,Ext,34.45063898,ASV_468,0
2,Control,Int,16.67861809,ASV_468,8
2,Control,Int,46.69922388,ASV_468,4
2,Control,Int,47.80487134,ASV_468,12
3,Control,Ext,24.25269015,ASV_468,0
3,Control,Ext,203.9607443,ASV_468,1
3,Control,Ext,16.67861809,ASV_468,1
3,Control,Int,55.44145201,ASV_468,NA
3,Control,Int,110.1372753,ASV_468,NA
3,Control,Int,79.99207324,ASV_468,NA
1,0m,Ext,466.252599,ASV_469,22
1,0m,Ext,571.0789951,ASV_469,41
1,0m,Ext,185.7362293,ASV_469,18
1,0m,Int,110.1372753,ASV_469,11
1,0m,Int,278.641928,ASV_469,5
1,0m,Int,289.7236522,ASV_469,18
2,0m,Ext,202.3760388,ASV_469,5
2,0m,Ext,174.5004892,ASV_469,6
2,0m,Ext,402.0303347,ASV_469,7
2,0m,Int,500.1597489,ASV_469,7
2,0m,Int,632.0241119,ASV_469,NA
2,0m,Int,496.2736783,ASV_469,4
3,0m,Ext,441.4777159,ASV_469,10
3,0m,Ext,704.9504701,ASV_469,15
3,0m,Ext,180.0307276,ASV_469,NA
3,0m,Int,466.252599,ASV_469,14
3,0m,Int,110.1372753,ASV_469,6
3,0m,Int,357.640233,ASV_469,12
1,50m,Ext,427.9162698,ASV_469,3
1,50m,Ext,438.0475846,ASV_469,10
1,50m,Ext,398.9066961,ASV_469,15
1,50m,Int,276.4769752,ASV_469,0
1,50m,Int,247.8757333,ASV_469,11
1,50m,Int,411.548776,ASV_469,NA
1,100m,Ext,134.8991612,ASV_469,0
1,100m,Ext,103.4747421,ASV_469,0
1,100m,Ext,143.5850504,ASV_469,4
1,100m,Int,154.0269435,ASV_469,0
1,100m,Int,194.6352989,ASV_469,0
1,100m,Int,40.26680955,ASV_469,0
1,250m,Ext,121.8910417,ASV_469,0
1,250m,Ext,134.8991612,ASV_469,0
1,250m,Ext,101.0815428,ASV_469,0
1,250m,Int,139.1743613,ASV_469,0
1,250m,Int,162.6706403,ASV_469,0
1,250m,Int,207.1674794,ASV_469,0
1,500m,Ext,91.33440445,ASV_469,0
1,500m,Ext,354.8614903,ASV_469,0
1,500m,Ext,82.52716775,ASV_469,0
1,500m,Int,170.464582,ASV_469,0
1,500m,Int,276.4769752,ASV_469,0
1,500m,Int,194.6352989,ASV_469,0
1,1000m,Ext,34.18296926,ASV_469,0
1,1000m,Ext,42.85950948,ASV_469,0
1,1000m,Ext,213.7329942,ASV_469,0
1,1000m,Int,103.4747421,ASV_469,0
1,1000m,Int,133.8510407,ASV_469,0
1,2000m,Ext,32.1151392,ASV_469,0
1,2000m,Ext,36.95598261,ASV_469,0
1,2000m,Ext,41.86824004,ASV_469,0
1,2000m,Int,150.4645556,ASV_469,0
1,2000m,Int,14.72177286,ASV_469,0
1,2000m,Int,24.06425502,ASV_469,0
1,Control,Ext,34.18296926,ASV_469,0
1,Control,Ext,47.06490212,ASV_469,0
1,Control,Ext,42.85950948,ASV_469,0
1,Control,Int,26.63237405,ASV_469,NA
1,Control,Int,41.86824004,ASV_469,0
1,Control,Int,47.80487134,ASV_469,0
2,Control,Ext,127.7311348,ASV_469,0
2,Control,Ext,45.26470299,ASV_469,0
2,Control,Ext,34.45063898,ASV_469,0
2,Control,Int,16.67861809,ASV_469,0
2,Control,Int,46.69922388,ASV_469,0
2,Control,Int,47.80487134,ASV_469,0
3,Control,Ext,24.25269015,ASV_469,0
3,Control,Ext,203.9607443,ASV_469,0
3,Control,Ext,16.67861809,ASV_469,0
3,Control,Int,55.44145201,ASV_469,NA
3,Control,Int,110.1372753,ASV_469,NA
3,Control,Int,79.99207324,ASV_469,NA
1,0m,Ext,466.252599,ASV_470,0
1,0m,Ext,571.0789951,ASV_470,0
1,0m,Ext,185.7362293,ASV_470,0
1,0m,Int,110.1372753,ASV_470,0
1,0m,Int,278.641928,ASV_470,0
1,0m,Int,289.7236522,ASV_470,0
2,0m,Ext,202.3760388,ASV_470,0
2,0m,Ext,174.5004892,ASV_470,0
2,0m,Ext,402.0303347,ASV_470,0
2,0m,Int,500.1597489,ASV_470,0
2,0m,Int,632.0241119,ASV_470,NA
2,0m,Int,496.2736783,ASV_470,0
3,0m,Ext,441.4777159,ASV_470,0
3,0m,Ext,704.9504701,ASV_470,0
3,0m,Ext,180.0307276,ASV_470,NA
3,0m,Int,466.252599,ASV_470,3
3,0m,Int,110.1372753,ASV_470,0
3,0m,Int,357.640233,ASV_470,0
1,50m,Ext,427.9162698,ASV_470,9
1,50m,Ext,438.0475846,ASV_470,0
1,50m,Ext,398.9066961,ASV_470,0
1,50m,Int,276.4769752,ASV_470,0
1,50m,Int,247.8757333,ASV_470,20
1,50m,Int,411.548776,ASV_470,NA
1,100m,Ext,134.8991612,ASV_470,0
1,100m,Ext,103.4747421,ASV_470,0
1,100m,Ext,143.5850504,ASV_470,5
1,100m,Int,154.0269435,ASV_470,0
1,100m,Int,194.6352989,ASV_470,5
1,100m,Int,40.26680955,ASV_470,13
1,250m,Ext,121.8910417,ASV_470,13
1,250m,Ext,134.8991612,ASV_470,4
1,250m,Ext,101.0815428,ASV_470,4
1,250m,Int,139.1743613,ASV_470,0
1,250m,Int,162.6706403,ASV_470,25
1,250m,Int,207.1674794,ASV_470,12
1,500m,Ext,91.33440445,ASV_470,0
1,500m,Ext,354.8614903,ASV_470,8
1,500m,Ext,82.52716775,ASV_470,12
1,500m,Int,170.464582,ASV_470,0
1,500m,Int,276.4769752,ASV_470,0
1,500m,Int,194.6352989,ASV_470,0
1,1000m,Ext,34.18296926,ASV_470,0
1,1000m,Ext,42.85950948,ASV_470,9
1,1000m,Ext,213.7329942,ASV_470,4
1,1000m,Int,103.4747421,ASV_470,0
1,1000m,Int,133.8510407,ASV_470,0
1,2000m,Ext,32.1151392,ASV_470,0
1,2000m,Ext,36.95598261,ASV_470,0
1,2000m,Ext,41.86824004,ASV_470,0
1,2000m,Int,150.4645556,ASV_470,0
1,2000m,Int,14.72177286,ASV_470,17
1,2000m,Int,24.06425502,ASV_470,0
1,Control,Ext,34.18296926,ASV_470,0
1,Control,Ext,47.06490212,ASV_470,13
1,Control,Ext,42.85950948,ASV_470,3
1,Control,Int,26.63237405,ASV_470,NA
1,Control,Int,41.86824004,ASV_470,0
1,Control,Int,47.80487134,ASV_470,0
2,Control,Ext,127.7311348,ASV_470,0
2,Control,Ext,45.26470299,ASV_470,18
2,Control,Ext,34.45063898,ASV_470,6
2,Control,Int,16.67861809,ASV_470,0
2,Control,Int,46.69922388,ASV_470,19
2,Control,Int,47.80487134,ASV_470,0
3,Control,Ext,24.25269015,ASV_470,7
3,Control,Ext,203.9607443,ASV_470,6
3,Control,Ext,16.67861809,ASV_470,13
3,Control,Int,55.44145201,ASV_470,NA
3,Control,Int,110.1372753,ASV_470,NA
3,Control,Int,79.99207324,ASV_470,NA
1,0m,Ext,466.252599,ASV_471,0
1,0m,Ext,571.0789951,ASV_471,0
1,0m,Ext,185.7362293,ASV_471,0
1,0m,Int,110.1372753,ASV_471,0
1,0m,Int,278.641928,ASV_471,0
1,0m,Int,289.7236522,ASV_471,0
2,0m,Ext,202.3760388,ASV_471,0
2,0m,Ext,174.5004892,ASV_471,0
2,0m,Ext,402.0303347,ASV_471,0
2,0m,Int,500.1597489,ASV_471,0
2,0m,Int,632.0241119,ASV_471,NA
2,0m,Int,496.2736783,ASV_471,0
3,0m,Ext,441.4777159,ASV_471,0
3,0m,Ext,704.9504701,ASV_471,0
3,0m,Ext,180.0307276,ASV_471,NA
3,0m,Int,466.252599,ASV_471,0
3,0m,Int,110.1372753,ASV_471,0
3,0m,Int,357.640233,ASV_471,0
1,50m,Ext,427.9162698,ASV_471,0
1,50m,Ext,438.0475846,ASV_471,0
1,50m,Ext,398.9066961,ASV_471,0
1,50m,Int,276.4769752,ASV_471,0
1,50m,Int,247.8757333,ASV_471,0
1,50m,Int,411.548776,ASV_471,NA
1,100m,Ext,134.8991612,ASV_471,0
1,100m,Ext,103.4747421,ASV_471,0
1,100m,Ext,143.5850504,ASV_471,0
1,100m,Int,154.0269435,ASV_471,3
1,100m,Int,194.6352989,ASV_471,0
1,100m,Int,40.26680955,ASV_471,0
1,250m,Ext,121.8910417,ASV_471,7
1,250m,Ext,134.8991612,ASV_471,6
1,250m,Ext,101.0815428,ASV_471,4
1,250m,Int,139.1743613,ASV_471,10
1,250m,Int,162.6706403,ASV_471,0
1,250m,Int,207.1674794,ASV_471,0
1,500m,Ext,91.33440445,ASV_471,8
1,500m,Ext,354.8614903,ASV_471,10
1,500m,Ext,82.52716775,ASV_471,10
1,500m,Int,170.464582,ASV_471,23
1,500m,Int,276.4769752,ASV_471,7
1,500m,Int,194.6352989,ASV_471,0
1,1000m,Ext,34.18296926,ASV_471,5
1,1000m,Ext,42.85950948,ASV_471,0
1,1000m,Ext,213.7329942,ASV_471,4
1,1000m,Int,103.4747421,ASV_471,15
1,1000m,Int,133.8510407,ASV_471,14
1,2000m,Ext,32.1151392,ASV_471,0
1,2000m,Ext,36.95598261,ASV_471,6
1,2000m,Ext,41.86824004,ASV_471,15
1,2000m,Int,150.4645556,ASV_471,0
1,2000m,Int,14.72177286,ASV_471,19
1,2000m,Int,24.06425502,ASV_471,7
1,Control,Ext,34.18296926,ASV_471,7
1,Control,Ext,47.06490212,ASV_471,5
1,Control,Ext,42.85950948,ASV_471,8
1,Control,Int,26.63237405,ASV_471,NA
1,Control,Int,41.86824004,ASV_471,0
1,Control,Int,47.80487134,ASV_471,0
2,Control,Ext,127.7311348,ASV_471,0
2,Control,Ext,45.26470299,ASV_471,0
2,Control,Ext,34.45063898,ASV_471,0
2,Control,Int,16.67861809,ASV_471,0
2,Control,Int,46.69922388,ASV_471,0
2,Control,Int,47.80487134,ASV_471,11
3,Control,Ext,24.25269015,ASV_471,3
3,Control,Ext,203.9607443,ASV_471,10
3,Control,Ext,16.67861809,ASV_471,0
3,Control,Int,55.44145201,ASV_471,NA
3,Control,Int,110.1372753,ASV_471,NA
3,Control,Int,79.99207324,ASV_471,NA
1,0m,Ext,466.252599,ASV_472,0
1,0m,Ext,571.0789951,ASV_472,0
1,0m,Ext,185.7362293,ASV_472,0
1,0m,Int,110.1372753,ASV_472,0
1,0m,Int,278.641928,ASV_472,0
1,0m,Int,289.7236522,ASV_472,0
2,0m,Ext,202.3760388,ASV_472,0
2,0m,Ext,174.5004892,ASV_472,0
2,0m,Ext,402.0303347,ASV_472,0
2,0m,Int,500.1597489,ASV_472,0
2,0m,Int,632.0241119,ASV_472,NA
2,0m,Int,496.2736783,ASV_472,0
3,0m,Ext,441.4777159,ASV_472,0
3,0m,Ext,704.9504701,ASV_472,0
3,0m,Ext,180.0307276,ASV_472,NA
3,0m,Int,466.252599,ASV_472,0
3,0m,Int,110.1372753,ASV_472,0
3,0m,Int,357.640233,ASV_472,0
1,50m,Ext,427.9162698,ASV_472,0
1,50m,Ext,438.0475846,ASV_472,0
1,50m,Ext,398.9066961,ASV_472,0
1,50m,Int,276.4769752,ASV_472,14
1,50m,Int,247.8757333,ASV_472,12
1,50m,Int,411.548776,ASV_472,NA
1,100m,Ext,134.8991612,ASV_472,19
1,100m,Ext,103.4747421,ASV_472,0
1,100m,Ext,143.5850504,ASV_472,0
1,100m,Int,154.0269435,ASV_472,19
1,100m,Int,194.6352989,ASV_472,7
1,100m,Int,40.26680955,ASV_472,11
1,250m,Ext,121.8910417,ASV_472,0
1,250m,Ext,134.8991612,ASV_472,0
1,250m,Ext,101.0815428,ASV_472,0
1,250m,Int,139.1743613,ASV_472,0
1,250m,Int,162.6706403,ASV_472,0
1,250m,Int,207.1674794,ASV_472,16
1,500m,Ext,91.33440445,ASV_472,10
1,500m,Ext,354.8614903,ASV_472,0
1,500m,Ext,82.52716775,ASV_472,0
1,500m,Int,170.464582,ASV_472,36
1,500m,Int,276.4769752,ASV_472,17
1,500m,Int,194.6352989,ASV_472,0
1,1000m,Ext,34.18296926,ASV_472,0
1,1000m,Ext,42.85950948,ASV_472,0
1,1000m,Ext,213.7329942,ASV_472,0
1,1000m,Int,103.4747421,ASV_472,0
1,1000m,Int,133.8510407,ASV_472,0
1,2000m,Ext,32.1151392,ASV_472,0
1,2000m,Ext,36.95598261,ASV_472,0
1,2000m,Ext,41.86824004,ASV_472,0
1,2000m,Int,150.4645556,ASV_472,0
1,2000m,Int,14.72177286,ASV_472,5
1,2000m,Int,24.06425502,ASV_472,0
1,Control,Ext,34.18296926,ASV_472,0
1,Control,Ext,47.06490212,ASV_472,7
1,Control,Ext,42.85950948,ASV_472,3
1,Control,Int,26.63237405,ASV_472,NA
1,Control,Int,41.86824004,ASV_472,0
1,Control,Int,47.80487134,ASV_472,16
2,Control,Ext,127.7311348,ASV_472,5
2,Control,Ext,45.26470299,ASV_472,0
2,Control,Ext,34.45063898,ASV_472,1
2,Control,Int,16.67861809,ASV_472,0
2,Control,Int,46.69922388,ASV_472,26
2,Control,Int,47.80487134,ASV_472,0
3,Control,Ext,24.25269015,ASV_472,22
3,Control,Ext,203.9607443,ASV_472,6
3,Control,Ext,16.67861809,ASV_472,0
3,Control,Int,55.44145201,ASV_472,NA
3,Control,Int,110.1372753,ASV_472,NA
3,Control,Int,79.99207324,ASV_472,NA
1,0m,Ext,466.252599,ASV_473,0
1,0m,Ext,571.0789951,ASV_473,0
1,0m,Ext,185.7362293,ASV_473,0
1,0m,Int,110.1372753,ASV_473,0
1,0m,Int,278.641928,ASV_473,0
1,0m,Int,289.7236522,ASV_473,0
2,0m,Ext,202.3760388,ASV_473,0
2,0m,Ext,174.5004892,ASV_473,0
2,0m,Ext,402.0303347,ASV_473,0
2,0m,Int,500.1597489,ASV_473,0
2,0m,Int,632.0241119,ASV_473,NA
2,0m,Int,496.2736783,ASV_473,0
3,0m,Ext,441.4777159,ASV_473,0
3,0m,Ext,704.9504701,ASV_473,0
3,0m,Ext,180.0307276,ASV_473,NA
3,0m,Int,466.252599,ASV_473,0
3,0m,Int,110.1372753,ASV_473,0
3,0m,Int,357.640233,ASV_473,0
1,50m,Ext,427.9162698,ASV_473,0
1,50m,Ext,438.0475846,ASV_473,6
1,50m,Ext,398.9066961,ASV_473,17
1,50m,Int,276.4769752,ASV_473,0
1,50m,Int,247.8757333,ASV_473,0
1,50m,Int,411.548776,ASV_473,NA
1,100m,Ext,134.8991612,ASV_473,9
1,100m,Ext,103.4747421,ASV_473,9
1,100m,Ext,143.5850504,ASV_473,19
1,100m,Int,154.0269435,ASV_473,13
1,100m,Int,194.6352989,ASV_473,0
1,100m,Int,40.26680955,ASV_473,4
1,250m,Ext,121.8910417,ASV_473,10
1,250m,Ext,134.8991612,ASV_473,13
1,250m,Ext,101.0815428,ASV_473,3
1,250m,Int,139.1743613,ASV_473,0
1,250m,Int,162.6706403,ASV_473,0
1,250m,Int,207.1674794,ASV_473,37
1,500m,Ext,91.33440445,ASV_473,6
1,500m,Ext,354.8614903,ASV_473,0
1,500m,Ext,82.52716775,ASV_473,15
1,500m,Int,170.464582,ASV_473,0
1,500m,Int,276.4769752,ASV_473,0
1,500m,Int,194.6352989,ASV_473,0
1,1000m,Ext,34.18296926,ASV_473,6
1,1000m,Ext,42.85950948,ASV_473,0
1,1000m,Ext,213.7329942,ASV_473,7
1,1000m,Int,103.4747421,ASV_473,0
1,1000m,Int,133.8510407,ASV_473,0
1,2000m,Ext,32.1151392,ASV_473,0
1,2000m,Ext,36.95598261,ASV_473,0
1,2000m,Ext,41.86824004,ASV_473,13
1,2000m,Int,150.4645556,ASV_473,15
1,2000m,Int,14.72177286,ASV_473,4
1,2000m,Int,24.06425502,ASV_473,5
1,Control,Ext,34.18296926,ASV_473,0
1,Control,Ext,47.06490212,ASV_473,0
1,Control,Ext,42.85950948,ASV_473,5
1,Control,Int,26.63237405,ASV_473,NA
1,Control,Int,41.86824004,ASV_473,6
1,Control,Int,47.80487134,ASV_473,0
2,Control,Ext,127.7311348,ASV_473,0
2,Control,Ext,45.26470299,ASV_473,0
2,Control,Ext,34.45063898,ASV_473,5
2,Control,Int,16.67861809,ASV_473,7
2,Control,Int,46.69922388,ASV_473,0
2,Control,Int,47.80487134,ASV_473,0
3,Control,Ext,24.25269015,ASV_473,0
3,Control,Ext,203.9607443,ASV_473,0
3,Control,Ext,16.67861809,ASV_473,0
3,Control,Int,55.44145201,ASV_473,NA
3,Control,Int,110.1372753,ASV_473,NA
3,Control,Int,79.99207324,ASV_473,NA
1,0m,Ext,466.252599,ASV_474,0
1,0m,Ext,571.0789951,ASV_474,0
1,0m,Ext,185.7362293,ASV_474,0
1,0m,Int,110.1372753,ASV_474,0
1,0m,Int,278.641928,ASV_474,0
1,0m,Int,289.7236522,ASV_474,0
2,0m,Ext,202.3760388,ASV_474,0
2,0m,Ext,174.5004892,ASV_474,0
2,0m,Ext,402.0303347,ASV_474,0
2,0m,Int,500.1597489,ASV_474,0
2,0m,Int,632.0241119,ASV_474,NA
2,0m,Int,496.2736783,ASV_474,0
3,0m,Ext,441.4777159,ASV_474,0
3,0m,Ext,704.9504701,ASV_474,0
3,0m,Ext,180.0307276,ASV_474,NA
3,0m,Int,466.252599,ASV_474,0
3,0m,Int,110.1372753,ASV_474,0
3,0m,Int,357.640233,ASV_474,0
1,50m,Ext,427.9162698,ASV_474,0
1,50m,Ext,438.0475846,ASV_474,0
1,50m,Ext,398.9066961,ASV_474,0
1,50m,Int,276.4769752,ASV_474,27
1,50m,Int,247.8757333,ASV_474,0
1,50m,Int,411.548776,ASV_474,NA
1,100m,Ext,134.8991612,ASV_474,0
1,100m,Ext,103.4747421,ASV_474,10
1,100m,Ext,143.5850504,ASV_474,0
